sequenceID	source.name	full_name	Species	Serotype
PC053889	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC053890	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC053891	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC053892	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC053893	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC053894	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC053895	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	-
PC053896	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC053899	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053900	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053908	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053909	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV4
PC053913	ncbi-nuccore-aav-short	adeno-associated virus 5	DependoB	AAV5
PC053914	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV6
PC053916	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV6
PC053917	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC053919	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC053920	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV8
PC053921	ncbi-nuccore-aav-short	adeno-associated virus 8	DependoA	AAV8
PC053923	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV8
PC053928	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053929	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053940	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053944	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053945	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053946	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053947	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053948	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053953	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053955	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053956	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053961	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053962	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053963	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053964	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053965	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053966	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053967	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053968	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053969	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053970	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053971	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053972	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053973	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053974	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053975	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053976	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053977	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053978	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053979	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053980	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053981	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053982	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC053983	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053984	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053985	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC053986	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC053987	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC053988	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV1
PC053989	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV1
PC053990	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053991	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV1
PC053992	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053993	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV1
PC053994	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053995	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC053996	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053997	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC053998	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054001	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC054003	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC054005	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC054006	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054009	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC054010	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC054011	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC054012	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054013	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV1
PC054014	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054015	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC054016	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054045	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054046	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054047	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054050	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054051	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054056	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054058	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054061	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054068	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC054069	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC054070	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC054071	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV8
PC054072	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC054073	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC054074	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054075	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC054076	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC054077	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054078	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054079	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054080	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054081	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054082	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC054083	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC054084	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054085	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054086	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC054087	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054088	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC054089	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054090	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC054091	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054092	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC054093	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC054094	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054095	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC054096	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC054097	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC054098	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
PC054099	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
PC054100	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
PC054101	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
PC054102	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
PC055182	ncbi-nuccore-aav-short	Adeno-associated virus - 1	DependoA	AAV1
PC055185	ncbi-nuccore-aav-short	adeno-associated virus 10	DependoA	-
PC055186	ncbi-nuccore-aav-short	Adeno-associated virus 11	DependoA	-
PC055187	ncbi-nuccore-aav-short	Adeno-associated virus 12	DependoA	-
PC055188	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
PC055191	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055192	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055193	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055194	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055195	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055198	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV3
PC055200	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV3
PC055202	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC055203	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC055204	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC055205	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC055206	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC055207	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC055208	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC055209	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC055210	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC055211	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	-
PC055212	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC055215	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055216	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055224	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055225	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV4
PC055229	ncbi-nuccore-aav-short	adeno-associated virus 5	DependoB	AAV5
PC055230	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV6
PC055232	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV6
PC055233	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC055235	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC055236	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV8
PC055237	ncbi-nuccore-aav-short	adeno-associated virus 8	DependoA	AAV8
PC055239	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV8
PC055244	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055245	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055256	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055260	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055261	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055262	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055263	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055264	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055269	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055271	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055272	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055277	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055278	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055279	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055280	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055281	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055282	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055283	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055284	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055285	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055286	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055287	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055288	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055289	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055290	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055291	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055292	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055293	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055294	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055295	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055296	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055297	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055298	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC055299	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055300	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055301	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC055302	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC055303	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC055304	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV1
PC055305	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV1
PC055306	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055307	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV1
PC055308	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055309	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV1
PC055310	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055311	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055312	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055313	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055314	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055317	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055319	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055321	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055322	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055325	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055326	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV2
PC055327	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC055328	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055329	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV1
PC055330	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055331	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC055332	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055361	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055362	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055363	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055366	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055367	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055372	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055374	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055377	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055384	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC055385	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC055386	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC055387	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV8
PC055388	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC055389	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC055390	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055391	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC055392	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC055393	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055394	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055395	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055396	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055397	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055398	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC055399	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC055400	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055401	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055402	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC055403	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055404	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC055405	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055406	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC055407	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055408	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC055409	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC055410	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055411	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV7
PC055412	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	-
PC055413	ncbi-nuccore-aav-short	Adeno-associated virus	DependoA	AAV10
PC055414	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
PC055415	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
PC055416	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
PC055417	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
PC055418	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
PC057118	ncbi-nuccore-aav-short	Adeno-associated virus 9	DependoA	-
PC058394	ncbi-nuccore-aav-short	Adeno-associated virus	-	-
PC058395	ncbi-nuccore-aav-short	Adeno-associated virus	-	-
PC071608	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	-
PC071609	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
PC215387	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
PC215388	ncbi-nuccore-aav-short	adeno-associated virus 2	DependoA	AAV2
PC221121	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC221122	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC221123	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC221124	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC221125	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC221126	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC221127	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC221128	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC221129	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC221130	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	-
PC221131	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC221148	ncbi-nuccore-aav-short	adeno-associated virus 5	DependoB	AAV5
PC221156	ncbi-nuccore-aav-short	adeno-associated virus 8	DependoA	AAV8
PC221333	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
PC221334	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
PC221335	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
PC221336	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
PC221337	ncbi-nuccore-aav-short	Bovine adeno-associated virus	DependoB	BAAV
PC237175	ncbi-nuccore-aav-short	Adeno-associated virus - 6	DependoA	AAV6
PC237265	ncbi-nuccore-aav-short	Adeno-associated virus - 6	DependoA	AAV6
PC237273	ncbi-nuccore-aav-short	Adeno-associated virus - 6	DependoA	AAV6
PC237274	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC237275	ncbi-nuccore-aav-short	adeno-associated virus 5	DependoB	AAV5
PC237276	ncbi-nuccore-aav-short	Adeno-associated virus 11	DependoA	AAV11
PC237277	ncbi-nuccore-aav-short	Adeno-associated virus 12	DependoA	AAV12
PC237305	ncbi-nuccore-aav-short	Adeno-associated virus	-	-
PC237307	ncbi-nuccore-aav-short	Adeno-associated virus	-	-
PC240545	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC240546	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
PC240547	ncbi-nuccore-aav-short	Adeno-associated virus - 4	DependoA	AAV4
